Municipio,Latitud,Longitud,Nombre,Categoría,Distancia,Dirección
serranillos-del-valle,40.2044509,-3.8851988,Restaurante Labrat,restaurantes,1000,"Carretera Navalcarnero-Chinchón, Km 17, 28979 Serranillos del Valle Comunidad de Madrid"
serranillos-del-valle,40.2044509,-3.8851988,El Lechal,restaurantes,1966,"Avenida Navalcarnero, 42, 28971 Griñón Madrid"
serranillos-del-valle,40.2044509,-3.8851988,Formalviz,universidades,1876,"Calle la Tórtola, 11, 28971 Griñón Comunidad de Madrid"
serranillos-del-valle,40.2044509,-3.8851988,Bar Alameda,bares,40,"Plaza Puente, 8, 28979 Serranillos del Valle Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,Parque de Baena,parques,174,"Juan De Herrwra, Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,Parque Antón Sevillano,parques,400,28609 Sevilla la Nueva Comunidad de Madrid
sevilla-la-nueva,40.3475422,-4.0275268,Parque el Olivar,parques,411,28609 Sevilla la Nueva Comunidad de Madrid
sevilla-la-nueva,40.3475422,-4.0275268,Burguer Cafeteria la Isla,restaurantes,20,"Travesía de Sevillanos, 2, Sevilla la Nueva Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Pórtico,restaurantes,35,"Sevillanos, 9, 28609 Sevilla la Nueva Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Estanco,restaurantes,56,"Plaza de España, 7, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Museo,restaurantes,56,"Plaza de España, 14, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,Churro Chef,restaurantes,116,"Calle General Asensio, 8, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Trebol,restaurantes,146,"Calle Nuestra Señora del Villar, 1, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,Pizzería el Torito,restaurantes,182,"Calle Mayor, 17, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Señorio de Baena,restaurantes,195,"Calle del General Asensio, 7, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El hórreo,restaurantes,197,"Calle de la Constitución, 12, Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,Restaurante el Ternasco,restaurantes,1616,"Avenida Guadarrama, 1 (frente a la piscina municipal), 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Pórtico,bares,35,"Sevillanos, 9, 28609 Sevilla la Nueva Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Estanco,bares,56,"Plaza de España, 7, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Museo,bares,56,"Plaza de España, 14, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El Trebol,bares,146,"Calle Nuestra Señora del Villar, 1, 28609 Sevilla la Nueva Comunidad de Madrid"
sevilla-la-nueva,40.3475422,-4.0275268,El hórreo,bares,197,"Calle de la Constitución, 12, Sevilla la Nueva Comunidad de Madrid"
somosierra,41.133207,-3.581478,El Molino de la Acebeda,restaurantes,140,"Camino de Robregordo, s/n, 28755 La Acebeda Madrid"
somosierra,41.133207,-3.581478,La Conce,restaurantes,218,"Carretera Irún, Km 92,2, 28756 Somosierra Madrid"
somosierra,41.133207,-3.581478,Pub Warta,bares,1287,"Arias de Miranda, 74, 09430 Huerta del Rey Castilla y León"
soto-del-real,40.7534432,-3.7866573,Parque del Rio,parques,219,Comunidad de Madrid
soto-del-real,40.7534432,-3.7866573,Zoco Real,parques,318,Comunidad de Madrid
soto-del-real,40.7534432,-3.7866573,Parque de los burdiales “Un Clásico”,parques,912,
soto-del-real,40.7534432,-3.7866573,Parque infantil Prado de la Iglesia,parques,1312,
soto-del-real,40.7534432,-3.7866573,El Marques,restaurantes,14,"Plaza Villa, 17, 28791 Soto del Real Madrid"
soto-del-real,40.7534432,-3.7866573,Corazon de Tiza,restaurantes,15,"Plaza de la Villa, 2, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,El Rincón de la Abuela,restaurantes,29,"Calle del Rio, 12, 28792  Madrid"
soto-del-real,40.7534432,-3.7866573,Bar Restaurante la Chopera,restaurantes,29,"Calle del Río, 1, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Taberna el Rocio,restaurantes,33,"Calle Real, 5, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Restaurante Gredos,restaurantes,35,"Calle Real, 14, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Bar Triangulo,restaurantes,36,"Calle Viñas, 1, Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,"Nosé, Nosé",restaurantes,41,"Calle Viñas, 1, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Demaría,restaurantes,60,"Calle Real, 25, 28791 Soto del Real Madrid"
soto-del-real,40.7534432,-3.7866573,Asador los Pepes,restaurantes,69,"Calle Real, 8, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Taberna el Rocio,bares,33,"Calle Real, 5, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Ambigú,bares,60,"Calle del Río, 16, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Bar 66,bares,144,"Plaza del Doctor Morcillo, 6, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Bar Pub Tonys,bares,193,"Calle del Mesón, 1, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Burguer Julian's,bares,250,"Calle de los Morales, 5, 28791 Soto del Real Comunidad de Madrid"
soto-del-real,40.7534432,-3.7866573,Spuma,bares,281,"Orden, 8, 28791 Soto del Real Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,La Chopera,parques,1045,28100 Talamanca de Jarama Comunidad de Madrid
talamanca-de-jarama,40.7454625,-3.5127366,Ceta's,restaurantes,76,"Calle Arco, 6, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Bar la Capital,restaurantes,86,"Calle de los Molinos, 3, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Complejo la Capea,restaurantes,136,"Carretera Alcala-Torrelaguna M-103, Km 26, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,La Ración de Xer,restaurantes,138,"Calle de la Villa, Nº7, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,La Calandria,restaurantes,228,"Calle de Fuente del Arca, 8-12, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Mini's,restaurantes,253,"Calle Campoalbillo, 2, 28160 Talamanca de Jarama Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Bar Heladeria Sole,restaurantes,331,"Urbanización Rosario, s/n, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Calipso Bar Restaurante,restaurantes,404,"Calle Valdepielagos, 6, 28160 Talamanca de Jarama Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,El Manjar de Talamanca,restaurantes,975,"Carretera M-103, Km 22,6, 28160 Talamanca Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Restaurante Villa Albadia,restaurantes,1293,"Carretera Alcala-Torrelaguna M-103, 28160 Talamanca de Jarama Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Colegio Publico Sansueña,universidades,284,"Plaza de la Cruz, s/n, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Ceta's,bares,76,"Calle Arco, 6, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Bar la Capital,bares,86,"Calle de los Molinos, 3, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,La Calandria,bares,228,"Calle de Fuente del Arca, 8-12, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Bar Heladeria Sole,bares,331,"Urbanización Rosario, s/n, 28160 Talamanca de Jarama Comunidad de Madrid"
talamanca-de-jarama,40.7454625,-3.5127366,Calipso Bar Restaurante,bares,404,"Calle Valdepielagos, 6, 28160 Talamanca de Jarama Madrid"
tielmes,40.2465011,-3.3136206,Castilla,restaurantes,94,"Paseo de la Estacion, 2, 28550 Tielmes Comunidad de Madrid"
tielmes,40.2465011,-3.3136206,Panaderia Lidia,restaurantes,130,"Calle de Cipriano Briceño, 6, 28550 Tielmes Comunidad de Madrid"
tielmes,40.2465011,-3.3136206,Moderno,restaurantes,174,"Plaza de la Constitución, 10, Tielmes Madrid"
tielmes,40.2465011,-3.3136206,El Talisman,restaurantes,197,"Calle Vega, 19, 28550 Tielmes Comunidad de Madrid"
tielmes,40.2465011,-3.3136206,Panaderia Rodriguez del Pozo,restaurantes,359,"Calle de la Cruz, 35, 28550 Tielmes Comunidad de Madrid"
tielmes,40.2465011,-3.3136206,B.M.I. Iberica,restaurantes,1197,"Carretera Ambite, Km 4, 28550 Tielmes Comunidad de Madrid"
tielmes,40.2465011,-3.3136206,Castilla,bares,94,"Paseo de la Estacion, 2, 28550 Tielmes Comunidad de Madrid"
tielmes,40.2465011,-3.3136206,Pub el Olivar,bares,153,"Calle Olivar, N, 1 (Calle Las Moreras), 28550 Tielmes Comunidad de Madrid"
tielmes,40.2465011,-3.3136206,Moderno,bares,174,"Plaza de la Constitución, 10, Tielmes Madrid"
titulcia,40.1379148,-3.5709978,Panaderia Castillo,restaurantes,125,"Calle Grande, 17, 28359 Titulcia Comunidad de Madrid"
titulcia,40.1379148,-3.5709978,Mesón Restaurante la Plaza,restaurantes,143,"Calle Grande, 18, 28359 Titulcia Comunidad de Madrid"
titulcia,40.1379148,-3.5709978,Mesón Restaurante la Plaza,restaurantes,143,"Calle Grande, 18, 28359 Titulcia Madrid"
titulcia,40.1379148,-3.5709978,El Duende,restaurantes,190,"Calle Grande, 36, 28370 Titulcia Madrid"
titulcia,40.1379148,-3.5709978,Restaurante Casa Miro,restaurantes,207,"Calle de la Soledad, 8, 28359 Titulcia Comunidad de Madrid"
titulcia,40.1379148,-3.5709978,El Rincón de Luis,restaurantes,214,"Calle Grande, 31, 28359 Titulcia Comunidad de Madrid"
titulcia,40.1379148,-3.5709978,Cafeteria Bar Jarama,restaurantes,231,"Calle Grande, 2, 28359 Titulcia Madrid"
titulcia,40.1379148,-3.5709978,La Cueva de la Luna,restaurantes,270,"Calle de la Luna, 8, 28359 Titulcia Comunidad de Madrid"
titulcia,40.1379148,-3.5709978,Rico Manzanero c,restaurantes,270,"Luna, 10, 28359 Titulcia Madrid"
titulcia,40.1379148,-3.5709978,Cafeteria Bar Jarama,bares,231,"Calle Grande, 2, 28359 Titulcia Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Parque ferrocarril,parques,453,"Avenida de la Costituccion N86, Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Parque del Agua,parques,556,28850 Torrejón de Ardoz Comunidad de Madrid
torrejon-de-ardoz,40.4587767,-3.4793343,Parque San Isidro,parques,556,San Isidro Madrid
torrejon-de-ardoz,40.4587767,-3.4793343,El Gran Parque,parques,556,
torrejon-de-ardoz,40.4587767,-3.4793343,Parque Veredillas,parques,561,28850 Torrejón de Ardoz Comunidad de Madrid
torrejon-de-ardoz,40.4587767,-3.4793343,Parque 11 de Marzo,parques,621,"Avenida Madrid, 1 (Avenida Virgen de Loreto), Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Parque del Norte,parques,705,
torrejon-de-ardoz,40.4587767,-3.4793343,Parque Félix Rodríguez de la Fuente,parques,978,Comunidad de Madrid
torrejon-de-ardoz,40.4587767,-3.4793343,Parque Paseo de la Chopera,parques,1023,
torrejon-de-ardoz,40.4587767,-3.4793343,Parque Girasol,parques,1121,28850 Torrejón de Ardoz Comunidad de Madrid
torrejon-de-ardoz,40.4587767,-3.4793343,Bar el Gallego,restaurantes,134,"Calle Soledad, 15 (Calle), 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,De Tapeo Contigo,restaurantes,137,"Calle Hospital, 5, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Tio de la Bota,restaurantes,163,"Calle Virgen de la Paloma, 8, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Bar los Rafaeles,restaurantes,208,"Calle Soledad, 12, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Restaurante Redondo,restaurantes,234,"Calle Soledad, 20, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Cafeteria Hiedra,restaurantes,240,"Calle Jaboneria, 34, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Dueñas Mendez Julian,restaurantes,247,"Calle Manuel Sandoval, 5, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Flunch,restaurantes,262,"Carretera Ajalvir, Km 1, 28850 Torrejón de Ardoz Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Bar Cobo,restaurantes,282,"Calle de la Cruz, 2, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Galeón,restaurantes,287,"Calle Cervantes, 9, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Colegio de Registradores de la Propiedad,universidades,165,"Calle Marquesas, 5, 28850 Torrejón de Ardoz Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Centro Informatico Coslada,universidades,204,"Calle Marquesas, 9, Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Colegio de Registradores de la Propiedad,universidades,255,"Calle Cristo, 5, 28850 Torrejón de Ardoz Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,La Etiqueta,universidades,286,"Calle de la Cancana, 41, 28850 Torrejón de Ardoz Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Academia Acción Sinapsis,universidades,398,"Libertad, 49 (Madrid), 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Colegio Oficial de Farmaceuticos de Madrid,universidades,413,"Calle Madrid, 14, 28850 Torrejón de Ardoz Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Casa de la cultura,universidades,446,"Calle de Londres, 1-5, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Escuela Oficial de Idiomas de Torrejón de Ardoz,universidades,741,"Calle San Fernando, s/n, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Escuela de idiomas Goblin School,universidades,897,"Calle Alcalá 42, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Colegio Público Ramón Carande,universidades,1261,"Calle Londres, 44, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,La Comunidad de la Tapa,bares,100,"Calle Enmedio, 5, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,New York,bares,123,"Calle Hospital, 5, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Bar el Gallego,bares,134,"Calle Soledad, 15 (Calle), 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Xapata,bares,134,"Calle Ramón y Cajal, 7, Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Tio de la Bota,bares,163,"Calle Virgen de la Paloma, 8, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Meigas,bares,206,"Calle San Alberto, 1, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Cafeteria Hiedra,bares,240,"Calle Jaboneria, 34, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Alambra,bares,267,"Calle Cancana, 35, 28850 Torrejón de Ardoz Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Bar Cobo,bares,282,"Calle de la Cruz, 2, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-ardoz,40.4587767,-3.4793343,Galeón,bares,287,"Calle Cervantes, 9, 28850 Torrejón de Ardoz Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Airsoft el Cortijo,parques,1547,Comunidad de Madrid
torrejon-de-la-calzada,40.2006804,-3.7993298,Churreria San Isidro,restaurantes,74,"Calle Olivar, 3 Bajo (27 Octubre), 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Euro Cater,restaurantes,82,"Décima Avenida Polígono Industrial las Avenidas, 11, 28991 Torrejón de la Calzada Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Mesón Casa Pérez,restaurantes,86,"Calle Real, s/n, 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Molokai,restaurantes,129,"Calle Castillo, 1, 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,La Bamba,restaurantes,129,"Calle Castillo, 1, Torrejón de la Calzada Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,El Rincón de Carlos,restaurantes,135,"Griñón, 4, 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,El Asador de Torrejón,restaurantes,141,"Calle del Castillo, 3, Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,La Casona D'Pedran,restaurantes,141,"Calle del Castillo, 8 (carretera de griñon), 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Restaurante Arbillas,restaurantes,147,"Calle San Sebastián, 1, Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Los Caballos,restaurantes,156,"Polígono Industrial las Avenidas, Avenida Sexta, 8, 28991 Torrejón de la Calzada Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,La Plaza,bares,20,"Plaza de España, 6, 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Ruben Perez Ramos,bares,61,"Real, 16, 28991 Torrejón de la Calzada Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Churreria San Isidro,bares,74,"Calle Olivar, 3 Bajo (27 Octubre), 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,El Rincón de Carlos,bares,135,"Griñón, 4, 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Cortijo de Miguelin,bares,267,"Calle San Sebastian, 16, 28991 Torrejón de la Calzada Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,Cedinito,bares,294,"Calle Real, 1, 28991 Torrejón de la Calzada Madrid"
torrejon-de-la-calzada,40.2006804,-3.7993298,La Noria Salones,bares,1795,"Autovía A-42 (Vía de servicio), Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,Área Infantil,parques,321,"Calle Francisco Alonso, 28990 Torrejón de Velasco Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,Parque Provincias,parques,326,"Calle Cuenca, 28990 Torrejón de Velasco Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,Casa Goyo,restaurantes,49,"Plaza de España, 13, 28990 Torrejón de Velasco Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,Gourmet Jiennense,restaurantes,64,"Alcalde Luis Torrejón, 4, 28990 Torrejón de Velasco Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,El Circulo,restaurantes,116,Torrejón de Velasco Comunidad de Madrid
torrejon-de-velasco,40.1869283,-3.7769069,El Convento de Torrejón de Velasco,restaurantes,150,"Calle de Mediodía, 3, 28990 Torrejón de Velasco Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,Horno San Martín,restaurantes,321,"Ronda de Zaragoza, 10, 28990 Torrejón de Velasco Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,Arbillas Bar Restaurante,restaurantes,1909,"Avenida de Carlos I, 24, 28991 Torrejón de la Calzada Comunidad de Madrid"
torrejon-de-velasco,40.1869283,-3.7769069,El Circulo,bares,116,Torrejón de Velasco Comunidad de Madrid
torrejon-de-velasco,40.1869283,-3.7769069,Gallery,bares,130,28990 Torrejón de Velasco Comunidad de Madrid
